frame,time_seconds,log_energy,centroid_hz,bandwidth_hz,cepstrum_0,cepstrum_1,cepstrum_2,cepstrum_3,cepstrum_4,cepstrum_5,cepstrum_6,cepstrum_7,cepstrum_8,cepstrum_9,cepstrum_10,cepstrum_11,cepstrum_12,cepstrum_13,cepstrum_14,cepstrum_15,cepstrum_16,cepstrum_17,cepstrum_18,cepstrum_19
1500,3.000000,5.198580,2958.481,2094.680,-8.024449,13.717604,-3.989155,5.609275,-2.634926,4.664059,-7.143629,3.820201,0.406352,6.073757,-2.761571,3.357105,0.772200,2.869617,-6.670854,2.440995,-0.845258,1.947583,-5.129613,0.595807
1501,3.002000,5.145450,3001.841,2105.187,-8.076424,13.572103,-4.025389,5.548554,-2.683698,4.765637,-6.890632,3.768056,0.222362,5.954253,-2.976354,3.415063,0.696970,2.723973,-6.661540,2.322206,-0.894610,1.939813,-5.142793,0.648807
1502,3.004000,5.101442,3056.924,2109.998,-8.096258,13.468557,-4.140916,5.427243,-2.763840,4.823051,-6.640561,3.746224,0.026012,5.793262,-3.268881,3.480728,0.661065,2.589799,-6.599486,2.210043,-0.970424,1.996662,-5.073988,0.701046
1503,3.006000,5.070889,3126.996,2106.090,-8.100490,13.391931,-4.336905,5.257197,-2.824064,4.825860,-6.436946,3.755978,-0.144210,5.612406,-3.608787,3.526788,0.643160,2.464665,-6.479701,2.136453,-1.046570,2.091107,-4.960846,0.763274
1504,3.008000,5.054945,3207.978,2092.911,-8.090011,13.345577,-4.577659,5.072455,-2.815012,4.797904,-6.279458,3.812130,-0.253014,5.425544,-3.956405,3.552251,0.653741,2.372248,-6.300397,2.127794,-1.105364,2.193805,-4.833878,0.847275
1505,3.010000,5.052006,3287.192,2073.362,-8.059799,13.344109,-4.798912,4.913720,-2.727609,4.768056,-6.154513,3.911244,-0.286612,5.247687,-4.257627,3.575590,0.716894,2.349567,-6.065410,2.202880,-1.139389,2.281762,-4.718782,0.939901
1506,3.012000,5.058476,3348.930,2052.947,-8.001553,13.396966,-4.945792,4.810681,-2.582761,4.762559,-6.053697,4.026809,-0.248561,5.102077,-4.451721,3.619179,0.846440,2.412759,-5.801103,2.354910,-1.152540,2.346874,-4.621773,1.017851
1507,3.014000,5.069308,3381.483,2037.157,-7.923094,13.483107,-5.021858,4.751612,-2.421539,4.790374,-5.974950,4.125015,-0.154326,5.011519,-4.509293,3.675583,1.010452,2.511585,-5.575134,2.532914,-1.162832,2.391650,-4.530644,1.073657
1508,3.016000,5.079416,3380.756,2028.641,-7.847594,13.577672,-5.065410,4.706472,-2.281445,4.841252,-5.920606,4.175897,-0.038257,4.992237,-4.440986,3.729640,1.163538,2.575198,-5.447813,2.673634,-1.196730,2.409074,-4.452699,1.102786
1509,3.018000,5.085416,3350.671,2025.945,-7.800039,13.678366,-5.102570,4.660870,-2.175922,4.908216,-5.880367,4.177420,0.066649,5.051198,-4.282251,3.782902,1.284623,2.578502,-5.423793,2.744784,-1.273463,2.376670,-4.419119,1.099244
1510,3.020000,5.086411,3300.716,2024.865,-7.801676,13.791903,-5.145713,4.608360,-2.110636,4.987951,-5.833961,4.155822,0.145260,5.178420,-4.083309,3.839622,1.369109,2.542817,-5.469814,2.740495,-1.402735,2.267783,-4.454323,1.069676
1511,3.022000,5.083472,3241.439,2020.999,-7.866732,13.921795,-5.205959,4.537699,-2.097685,5.065216,-5.765616,4.147526,0.199066,5.350143,-3.899091,3.891531,1.411200,2.503582,-5.542384,2.671859,-1.577555,2.073085,-4.558268,1.034912
1512,3.024000,5.078802,3181.956,2011.392,-8.001488,14.067528,-5.288198,4.447769,-2.144008,5.112884,-5.676087,4.175923,0.232544,5.536606,-3.778049,3.917081,1.397711,2.484795,-5.605084,2.563098,-1.768763,1.814814,-4.708941,1.020779
1513,3.026000,5.075064,3130.077,1995.092,-8.200867,14.228752,-5.383240,4.364476,-2.237319,5.105863,-5.585865,4.232515,0.238695,5.706746,-3.754763,3.893999,1.320073,2.497848,-5.630839,2.449782,-1.929381,1.544047,-4.874361,1.043455
1514,3.028000,5.074173,3091.379,1973.601,-8.440619,14.412616,-5.467716,4.331725,-2.353094,5.028042,-5.529112,4.269886,0.190752,5.829160,-3.844561,3.812204,1.196352,2.567586,-5.584324,2.382140,-2.006973,1.327270,-5.017387,1.100956
1515,3.030000,5.076350,3067.590,1950.408,-8.699200,14.606724,-5.531600,4.376012,-2.462958,4.889169,-5.513755,4.249687,0.081560,5.898613,-4.022494,3.681295,1.065382,2.720577,-5.445195,2.385344,-1.982368,1.205108,-5.114050,1.174527
1516,3.032000,5.079995,3057.639,1929.754,-8.985708,14.751104,-5.607714,4.474693,-2.537364,4.744986,-5.491900,4.202732,-0.035343,5.955370,-4.217826,3.532757,0.957556,2.944885,-5.254062,2.415947,-1.897243,1.167306,-5.166622,1.245305
1517,3.034000,5.082045,3059.628,1915.470,-9.287796,14.809694,-5.725085,4.583166,-2.561371,4.654553,-5.426677,4.175282,-0.119217,6.016105,-4.372794,3.410214,0.895619,3.215498,-5.062665,2.438529,-1.776365,1.210698,-5.176715,1.303586
1518,3.036000,5.078398,3072.357,1910.023,-9.562332,14.777227,-5.883371,4.664890,-2.539433,4.644633,-5.318908,4.192995,-0.159568,6.060429,-4.462877,3.342618,0.892885,3.497195,-4.909841,2.446714,-1.617403,1.340638,-5.138585,1.351401
1519,3.038000,5.064626,3095.914,1914.168,-9.769792,14.651770,-6.055292,4.709833,-2.490008,4.701536,-5.200693,4.259661,-0.161024,6.065447,-4.489750,3.315453,0.933568,3.741606,-4.815721,2.448489,-1.429124,1.542632,-5.057133,1.394713
1520,3.040000,5.037088,3131.106,1927.150,-9.900853,14.429330,-6.208318,4.741828,-2.423274,4.792596,-5.112644,4.364264,-0.147573,6.018903,-4.469252,3.297145,0.978055,3.903992,-4.780059,2.459199,-1.249500,1.779752,-4.956892,1.433033
1521,3.042000,4.994099,3178.199,1947.091,-9.959780,14.120399,-6.313039,4.785908,-2.324850,4.879541,-5.069071,4.487623,-0.144701,5.903747,-4.427652,3.260807,0.982187,3.947292,-4.787610,2.488998,-1.122704,2.003966,-4.867033,1.457304
1522,3.044000,4.936717,3234.664,1971.652,-9.957668,13.758759,-6.344611,4.841691,-2.176081,4.936178,-5.052086,4.608492,-0.165853,5.712499,-4.394433,3.187258,0.910259,3.848084,-4.830788,2.531847,-1.073443,2.175738,-4.808344,1.460720
1523,3.046000,4.869054,3293.683,1998.937,-9.931246,13.368007,-6.315686,4.865274,-2.003844,4.949309,-5.038149,4.716725,-0.206771,5.480003,-4.375053,3.083246,0.768983,3.633836,-4.891090,2.590039,-1.086344,2.280485,-4.785676,1.444706
1524,3.048000,4.798562,3343.359,2028.256,-9.910566,12.985161,-6.250157,4.816041,-1.863945,4.918067,-5.018418,4.816602,-0.261511,5.254295,-4.377341,2.961003,0.588767,3.363608,-4.951136,2.654056,-1.142893,2.308799,-4.787652,1.423265
1525,3.050000,4.734458,3369.646,2059.683,-9.891296,12.669337,-6.143518,4.688011,-1.800082,4.832748,-5.009647,4.890965,-0.340447,5.047050,-4.430459,2.819050,0.406947,3.104163,-4.999905,2.693572,-1.242751,2.246524,-4.798669,1.413965
1526,3.052000,4.685078,3362.960,2092.264,-9.863109,12.448633,-5.977331,4.500411,-1.811931,4.679425,-5.036119,4.895659,-0.445423,4.854152,-4.548657,2.644496,0.254191,2.900853,-5.034291,2.677553,-1.370745,2.103921,-4.793080,1.429821
1527,3.054000,4.654583,3324.254,2123.072,-9.854129,12.284096,-5.764629,4.280150,-1.865046,4.474864,-5.099656,4.808857,-0.540064,4.708022,-4.704720,2.430203,0.131281,2.759053,-5.068949,2.595878,-1.484255,1.931484,-4.737054,1.475800
1528,3.056000,4.641555,3265.116,2148.605,-9.893353,12.137093,-5.525347,4.059168,-1.922118,4.261459,-5.181769,4.642728,-0.574201,4.663400,-4.844418,2.190568,0.029635,2.672745,-5.118201,2.462787,-1.546345,1.782132,-4.618220,1.534173
1529,3.058000,4.640331,3200.937,2166.898,-9.963261,12.043282,-5.241920,3.897018,-1.943476,4.108626,-5.240118,4.446641,-0.516104,4.770843,-4.903894,1.973809,-0.043749,2.650507,-5.181261,2.315711,-1.550683,1.679526,-4.461759,1.577652
1530,3.060000,4.642925,3143.326,2178.366,-10.031549,12.040977,-4.910067,3.821318,-1.915352,4.056439,-5.243749,4.251908,-0.393989,5.018768,-4.839272,1.823068,-0.077752,2.688043,-5.255430,2.183336,-1.520680,1.613600,-4.308414,1.597270
1531,3.062000,4.640654,3097.999,2184.931,-10.093987,12.098558,-4.612042,3.764788,-1.896144,4.064240,-5.222279,4.032921,-0.310833,5.317755,-4.650287,1.742867,-0.094655,2.740613,-5.355111,2.066945,-1.495664,1.572237,-4.173797,1.618353
1532,3.064000,4.626247,3066.317,2188.803,-10.127374,12.194736,-4.421527,3.669013,-1.918587,4.100664,-5.185648,3.792289,-0.341077,5.582882,-4.343945,1.733617,-0.119320,2.760070,-5.484737,1.955346,-1.512833,1.559614,-4.042915,1.662594
1533,3.066000,4.596111,3046.800,2191.546,-10.120426,12.316402,-4.366167,3.524325,-1.975452,4.149731,-5.123283,3.567208,-0.490595,5.768826,-3.949687,1.787885,-0.162969,2.721967,-5.622221,1.847922,-1.588509,1.590643,-3.884619,1.733332
1534,3.068000,4.550864,3035.694,2193.989,-10.105268,12.436576,-4.436209,3.353557,-2.052922,4.183760,-5.039604,3.387829,-0.717018,5.874228,-3.528865,1.878338,-0.223915,2.631593,-5.729539,1.767930,-1.709884,1.669974,-3.678897,1.824699
1535,3.070000,4.495827,3029.314,2195.907,-10.116551,12.540665,-4.593663,3.197757,-2.127349,4.182185,-4.944340,3.274132,-0.957831,5.930257,-3.141800,1.979159,-0.285853,2.514447,-5.777942,1.744243,-1.842364,1.787938,-3.428710,1.925200
1536,3.072000,4.442180,3028.390,2195.159,-10.150846,12.646471,-4.784974,3.104595,-2.152299,4.155460,-4.840627,3.247576,-1.147990,5.981850,-2.822944,2.092953,-0.306861,2.415578,-5.757227,1.794276,-1.929885,1.938223,-3.155134,2.022228
1537,3.074000,4.404878,3038.696,2188.242,-10.185822,12.763847,-4.974775,3.089419,-2.090284,4.118361,-4.746505,3.300372,-1.249659,6.049758,-2.600464,2.229781,-0.241283,2.368789,-5.688287,1.895831,-1.922874,2.102016,-2.903984,2.098235
1538,3.076000,4.396095,3068.251,2172.752,-10.184381,12.815007,-5.111787,3.073403,-1.911055,4.022984,-4.650536,3.342492,-1.227359,6.075034,-2.461437,2.347035,-0.043709,2.334815,-5.578633,1.957136,-1.787722,2.205639,-2.710299,2.101209
1539,3.078000,4.419303,3122.074,2149.518,-10.062338,12.649184,-5.058241,2.912091,-1.536441,3.777368,-4.442976,3.225876,-0.993192,5.930840,-2.290167,2.343876,0.357443,2.203496,-5.364069,1.850757,-1.479128,2.142103,-2.536001,1.945003
1540,3.080000,4.468801,3199.889,2121.769,-9.873127,12.331621,-4.874062,2.687062,-1.080426,3.507180,-4.200112,3.009547,-0.639840,5.668187,-2.120192,2.273163,0.861881,2.008921,-5.114121,1.625941,-1.084276,1.951058,-2.413506,1.647506
1541,3.082000,4.532470,3297.704,2092.891,-9.684048,11.952204,-4.652850,2.500224,-0.667816,3.329962,-4.030479,2.780967,-0.275672,5.353828,-2.011113,2.191842,1.355210,1.810458,-4.907840,1.396660,-0.691057,1.721587,-2.371887,1.278312
1542,3.084000,4.596777,3409.116,2065.183,-9.520864,11.541668,-4.429629,2.363166,-0.350006,3.240719,-3.972080,2.563576,0.055370,5.003159,-1.979112,2.095260,1.787762,1.622353,-4.751947,1.237760,-0.318994,1.507423,-2.390842,0.915017
1543,3.086000,4.651193,3527.340,2039.758,-9.394739,11.123503,-4.224196,2.253615,-0.148036,3.192543,-4.022360,2.360720,0.331361,4.631659,-2.023495,1.967609,2.132070,1.441827,-4.630947,1.179857,0.032747,1.328363,-2.435496,0.634126
1544,3.088000,4.689560,3646.042,2017.103,-9.308050,10.711100,-4.062452,2.139233,-0.062871,3.161720,-4.148491,2.172123,0.542120,4.268689,-2.117519,1.803370,2.371090,1.259715,-4.538181,1.212633,0.351327,1.175351,-2.480939,0.478833
1545,3.090000,4.709206,3759.076,1998.160,-9.262136,10.308130,-3.973638,2.000139,-0.072588,3.163715,-4.301864,1.997387,0.681366,3.937495,-2.226355,1.612045,2.502767,1.074415,-4.465709,1.303330,0.607273,1.026756,-2.518932,0.443876
1546,3.092000,4.710209,3860.283,1985.073,-9.263001,9.913601,-3.971945,1.846738,-0.142494,3.217981,-4.437390,1.845390,0.755334,3.643351,-2.333898,1.411466,2.543633,0.898927,-4.396113,1.407649,0.769292,0.870124,-2.555130,0.482331
1547,3.094000,4.694511,3944.464,1981.125,-9.316785,9.520889,-4.051177,1.706768,-0.253573,3.308177,-4.528797,1.732311,0.789193,3.387048,-2.438786,1.218099,2.523223,0.758443,-4.308625,1.481169,0.825192,0.712146,-2.605691,0.534223
1548,3.096000,4.666197,4007.935,1989.487,-9.409397,9.131270,-4.189033,1.602331,-0.405380,3.385131,-4.572548,1.666629,0.814801,3.177281,-2.530186,1.044664,2.480342,0.690808,-4.187717,1.489648,0.779988,0.562072,-2.688298,0.562119
1549,3.098000,4.631966,4048.402,2011.331,-9.497073,8.767085,-4.349317,1.545434,-0.597959,3.393342,-4.584130,1.641501,0.859189,3.036169,-2.568435,0.913451,2.459346,0.735271,-4.022518,1.419916,0.651533,0.431967,-2.798853,0.562010
1550,3.100000,4.599504,4065.711,2044.897,-9.532886,8.463785,-4.487711,1.555077,-0.807627,3.315916,-4.579129,1.649860,0.940094,2.986806,-2.508467,0.849785,2.486984,0.905949,-3.808266,1.280051,0.461210,0.337967,-2.907690,0.540563
1551,3.102000,4.575067,4063.240,2085.897,-9.519275,8.226833,-4.579708,1.646342,-0.999980,3.190356,-4.563066,1.687090,1.058390,3.037416,-2.343089,0.853672,2.554470,1.182248,-3.553159,1.094604,0.230792,0.285774,-2.980230,0.502744
1552,3.104000,4.561681,4047.739,2128.739,-9.492358,8.039907,-4.618424,1.820322,-1.146726,3.081115,-4.528508,1.748181,1.205693,3.187959,-2.090653,0.914934,2.645353,1.531749,-3.269010,0.904150,-0.014421,0.263833,-2.996771,0.454317
1553,3.106000,4.558629,4026.433,2168.424,-9.480261,7.886861,-4.619359,2.045887,-1.242122,3.034129,-4.469376,1.810899,1.351558,3.417554,-1.778590,1.024946,2.743208,1.910453,-2.975359,0.752413,-0.244575,0.251503,-2.964220,0.390435
1554,3.108000,4.563035,4003.731,2201.337,-9.482389,7.759737,-4.634385,2.246092,-1.310246,3.054351,-4.390559,1.843228,1.445286,3.671130,-1.449575,1.173467,2.824813,2.253618,-2.709440,0.677595,-0.427722,0.221152,-2.923840,0.281893
1555,3.110000,4.573398,3978.484,2224.948,-9.452501,7.700183,-4.682021,2.375181,-1.357398,3.124423,-4.298808,1.849532,1.475632,3.893551,-1.169388,1.334995,2.869104,2.505915,-2.501797,0.717831,-0.534259,0.152583,-2.910956,0.124482
1556,3.112000,4.590533,3945.317,2238.509,-9.330074,7.784710,-4.704657,2.468735,-1.351436,3.226034,-4.208039,1.855765,1.464406,4.033386,-1.031627,1.450648,2.854995,2.640121,-2.383813,0.874202,-0.568453,0.034149,-2.932605,-0.040060
1557,3.114000,4.616423,3898.428,2244.106,-9.083540,8.066517,-4.622191,2.607374,-1.234930,3.387359,-4.114110,1.878942,1.414204,4.045634,-1.094829,1.486515,2.782935,2.652529,-2.407808,1.094751,-0.562094,-0.126227,-2.986207,-0.174542
1558,3.116000,4.652383,3836.387,2245.856,-8.780388,8.473799,-4.449789,2.807406,-1.015707,3.635451,-4.008171,1.938972,1.333689,3.950771,-1.309085,1.485641,2.703573,2.602594,-2.569537,1.343828,-0.532311,-0.285817,-3.064214,-0.268669
1559,3.118000,4.697643,3765.129,2247.532,-8.529099,8.876687,-4.265866,3.037677,-0.755333,3.967330,-3.903036,2.049773,1.232841,3.798971,-1.585310,1.500207,2.655548,2.562807,-2.814149,1.614141,-0.483830,-0.388519,-3.160007,-0.327894
1560,3.120000,4.749010,3696.467,2250.917,-8.379015,9.209238,-4.127022,3.282058,-0.507946,4.356541,-3.832512,2.214710,1.119587,3.626685,-1.873052,1.537410,2.617726,2.556016,-3.097218,1.898533,-0.426197,-0.392477,-3.275703,-0.367675
1561,3.122000,4.800648,3643.283,2256.224,-8.328144,9.467472,-4.070491,3.530928,-0.316644,4.757265,-3.833063,2.437731,1.014786,3.472455,-2.150530,1.588455,2.540810,2.575270,-3.395473,2.187908,-0.373206,-0.273880,-3.415474,-0.408499
1562,3.124000,4.845269,3614.970,2262.442,-8.359139,9.680817,-4.116176,3.772968,-0.219595,5.112480,-3.936902,2.716381,0.935797,3.382175,-2.399714,1.658485,2.384927,2.608023,-3.708471,2.466186,-0.350868,-0.034774,-3.581850,-0.455976
1563,3.126000,4.876777,3616.391,2266.496,-8.465055,9.881097,-4.265460,4.002206,-0.234465,5.375678,-4.170021,3.026841,0.875266,3.393179,-2.597939,1.772751,2.145963,2.650279,-4.051063,2.705556,-0.399543,0.292015,-3.777362,-0.488191
1564,3.128000,4.892216,3648.640,2262.934,-8.655886,10.059203,-4.505158,4.206702,-0.335440,5.529711,-4.519765,3.331897,0.823959,3.510216,-2.729759,1.935269,1.843938,2.689290,-4.425565,2.886619,-0.529297,0.661713,-3.996422,-0.485806
1565,3.130000,4.893101,3709.158,2244.416,-8.917135,10.140899,-4.777008,4.328246,-0.442445,5.543939,-4.905590,3.565905,0.821238,3.681112,-2.763577,2.090685,1.531873,2.671767,-4.788468,2.986137,-0.680202,1.016185,-4.198963,-0.461501
1566,3.132000,4.885273,3791.190,2203.491,-9.189510,10.054134,-4.986059,4.288570,-0.474812,5.357264,-5.238093,3.639931,0.929325,3.827759,-2.652274,2.173410,1.300531,2.539138,-5.067195,2.961157,-0.767545,1.273960,-4.327584,-0.449540
1567,3.134000,4.877674,3883.558,2135.574,-9.458124,9.838591,-5.122803,4.119470,-0.445199,5.009564,-5.513514,3.557772,1.115554,3.934648,-2.451144,2.195730,1.179930,2.332484,-5.227373,2.850333,-0.755225,1.410085,-4.390800,-0.457701
1568,3.136000,4.879568,3971.759,2043.268,-9.716541,9.601154,-5.207603,3.915665,-0.399445,4.595705,-5.767918,3.375402,1.295344,4.021229,-2.262031,2.213525,1.159202,2.144822,-5.269978,2.752763,-0.646088,1.459907,-4.440604,-0.452331
1569,3.138000,4.896187,4041.945,1939.166,-9.940712,9.415339,-5.228388,3.743605,-0.345606,4.189570,-5.995349,3.144901,1.431779,4.097631,-2.135401,2.255827,1.236407,2.020943,-5.206610,2.726257,-0.447400,1.458463,-4.495663,-0.396239
1570,3.140000,4.925441,4086.647,1842.462,-10.129916,9.284336,-5.176310,3.626291,-0.273508,3.843867,-6.153285,2.917655,1.538885,4.161635,-2.079373,2.307930,1.391902,1.944245,-5.075769,2.753557,-0.186447,1.417463,-4.550172,-0.276711
1571,3.142000,4.958947,4107.654,1769.576,-10.292669,9.190087,-5.062654,3.565965,-0.187811,3.593935,-6.219109,2.727119,1.626792,4.196771,-2.089790,2.336740,1.575307,1.888838,-4.932821,2.782672,0.084736,1.330128,-4.618123,-0.119829
1572,3.144000,4.986475,4112.184,1727.541,-10.409527,9.141270,-4.898037,3.569005,-0.091115,3.465750,-6.203609,2.577646,1.684109,4.178245,-2.151872,2.312357,1.726393,1.847990,-4.817125,2.772562,0.316320,1.192796,-4.719787,0.031969
1573,3.146000,4.999712,4107.293,1714.755,-10.450216,9.155710,-4.700227,3.633209,0.021872,3.462945,-6.140756,2.450888,1.690318,4.091056,-2.242054,2.214005,1.794476,1.826823,-4.734765,2.714383,0.480642,1.022087,-4.844482,0.160743
1574,3.148000,4.994191,4096.399,1725.996,-10.410401,9.226001,-4.517667,3.715451,0.143244,3.553991,-6.059695,2.337688,1.644273,3.950241,-2.330777,2.045954,1.764311,1.846015,-4.652486,2.632523,0.572030,0.841272,-4.950885,0.287663
1575,3.150000,4.970337,4078.943,1756.166,-10.303503,9.334895,-4.408237,3.741046,0.244598,3.689437,-5.956302,2.265979,1.576130,3.784648,-2.407875,1.829904,1.665880,1.946030,-4.519355,2.559309,0.590915,0.659146,-4.991746,0.461043
1576,3.152000,4.932689,4051.936,1801.736,-10.156728,9.466094,-4.386697,3.675245,0.313185,3.833659,-5.815737,2.270531,1.523726,3.627091,-2.464894,1.599068,1.546916,2.148068,-4.318441,2.520659,0.559728,0.493387,-4.938443,0.701187
1577,3.154000,4.888153,4013.458,1858.804,-10.005936,9.601429,-4.428277,3.533373,0.351218,3.968490,-5.650180,2.347641,1.498972,3.506116,-2.478297,1.389365,1.439798,2.423742,-4.093692,2.519800,0.518520,0.387728,-4.782809,0.981757
1578,3.156000,4.843907,3964.410,1921.771,-9.867555,9.735323,-4.505986,3.328080,0.338057,4.082863,-5.487001,2.467899,1.484169,3.426124,-2.435530,1.233998,1.377234,2.739415,-3.904759,2.528966,0.476396,0.369752,-4.538362,1.263946
1579,3.158000,4.805214,3909.399,1983.708,-9.739093,9.872307,-4.593046,3.073024,0.240019,4.163476,-5.363666,2.592297,1.456710,3.384662,-2.342519,1.157727,1.387882,3.067506,-3.791800,2.513269,0.406827,0.428934,-4.240575,1.517457
1580,3.160000,4.774082,3856.588,2037.923,-9.624798,10.011543,-4.658993,2.804605,0.052412,4.208323,-5.310338,2.686712,1.405377,3.382489,-2.236701,1.150791,1.462857,3.363960,-3.769789,2.460257,0.286604,0.539108,-3.937021,1.724727
1581,3.162000,4.748484,3815.227,2080.240,-9.542313,10.150219,-4.676179,2.572006,-0.187857,4.238767,-5.327612,2.733786,1.323490,3.408162,-2.188712,1.165934,1.551772,3.561613,-3.844333,2.373714,0.111132,0.680957,-3.673692,1.880382
1582,3.164000,4.723548,3792.039,2109.829,-9.523260,10.273658,-4.646286,2.399317,-0.437985,4.276165,-5.397068,2.737927,1.211815,3.446053,-2.249207,1.167627,1.612261,3.616962,-4.007892,2.272901,-0.102981,0.849645,-3.480240,1.988587
1583,3.166000,4.694143,3789.038,2127.915,-9.607868,10.350365,-4.606853,2.272498,-0.674065,4.321775,-5.504362,2.720834,1.080704,3.486911,-2.417506,1.150342,1.634182,3.542427,-4.234089,2.187994,-0.319752,1.052856,-3.364345,2.059472
1584,3.168000,4.656857,3803.588,2136.449,-9.817024,10.359407,-4.596610,2.172580,-0.880385,4.369307,-5.635662,2.707749,0.935239,3.517103,-2.668592,1.108783,1.609764,3.375051,-4.498457,2.135089,-0.508508,1.292833,-3.323867,2.101947
1585,3.170000,4.610933,3829.869,2137.577,-10.138661,10.300663,-4.640109,2.096051,-1.045811,4.416301,-5.764255,2.717648,0.769947,3.527983,-2.965854,1.038927,1.524842,3.152020,-4.774710,2.117312,-0.654872,1.560961,-3.353916,2.111630
1586,3.172000,4.557688,3859.732,2134.387,-10.533363,10.187206,-4.757634,2.052860,-1.166799,4.462903,-5.863451,2.752524,0.569033,3.515419,-3.277086,0.946245,1.356668,2.900166,-5.021416,2.135734,-0.763465,1.838215,-3.442655,2.074760
1587,3.174000,4.499690,3884.429,2130.949,-10.942709,10.049649,-4.958818,2.064968,-1.245518,4.517998,-5.918343,2.799142,0.317570,3.474350,-3.587292,0.846388,1.079620,2.636757,-5.190440,2.187336,-0.855065,2.094477,-3.576168,1.983125
1588,3.176000,4.440695,3895.582,2131.711,-11.297481,9.953684,-5.210306,2.178243,-1.272451,4.620812,-5.903157,2.866311,0.037718,3.429033,-3.878571,0.776066,0.708842,2.400961,-5.242921,2.265311,-0.954293,2.292773,-3.753995,1.827546
1589,3.178000,4.384965,3886.140,2140.303,-11.544971,9.981639,-5.449918,2.431114,-1.239969,4.820815,-5.785984,2.991916,-0.220679,3.430832,-4.129427,0.778224,0.313072,2.254851,-5.172719,2.357109,-1.087627,2.402862,-3.981535,1.593058
1590,3.180000,4.336686,3852.961,2157.044,-11.707166,10.136189,-5.678967,2.771245,-1.204234,5.097755,-5.594205,3.176184,-0.452443,3.479252,-4.363959,0.847015,-0.056404,2.221149,-5.026983,2.435503,-1.278693,2.422987,-4.234704,1.295394
