frame,time_seconds,log_energy,centroid_hz,bandwidth_hz,cepstrum_0,cepstrum_1,cepstrum_2,cepstrum_3,cepstrum_4,cepstrum_5,cepstrum_6,cepstrum_7,cepstrum_8,cepstrum_9,cepstrum_10,cepstrum_11,cepstrum_12,cepstrum_13,cepstrum_14,cepstrum_15,cepstrum_16,cepstrum_17,cepstrum_18,cepstrum_19
100,0.200000,1.755880,2682.688,2406.725,-30.904449,9.290487,-0.505107,1.330422,1.909391,-1.904129,-1.723935,-0.342785,-1.947325,0.989191,1.317612,-1.588992,-0.625834,0.038655,-0.829024,0.742068,0.273576,-0.659272,-0.323305,0.487868
101,0.202000,1.721673,2673.354,2449.961,-31.175674,9.034850,-0.245801,1.608487,2.070037,-2.158585,-1.808640,0.011978,-1.671476,0.631467,1.404902,-1.131969,-0.843084,-0.168023,-0.652701,0.768547,0.061061,-0.644001,-0.325448,0.628071
102,0.204000,1.684713,2671.996,2507.623,-31.492599,8.783396,0.105378,1.907775,2.233441,-2.435227,-1.920977,0.415203,-1.323646,0.231156,1.483951,-0.626734,-1.039009,-0.424594,-0.534422,0.712996,-0.127270,-0.602479,-0.360597,0.730547
103,0.206000,1.649669,2682.392,2570.699,-31.807983,8.553210,0.449513,2.132199,2.378510,-2.707094,-2.129547,0.785902,-0.904576,-0.168630,1.483148,-0.158763,-1.184182,-0.661355,-0.476378,0.579432,-0.237724,-0.458074,-0.410173,0.749395
104,0.208000,1.624161,2706.102,2625.770,-32.007355,8.387335,0.651781,2.181741,2.519423,-2.926552,-2.496888,1.043913,-0.403615,-0.514221,1.328879,0.170703,-1.257459,-0.771579,-0.438466,0.363319,-0.266883,-0.150269,-0.437966,0.642222
105,0.210000,1.616866,2739.463,2658.727,-32.011452,8.321316,0.653708,2.003903,2.645957,-3.053037,-3.002578,1.136783,0.131070,-0.756315,1.040395,0.312366,-1.293623,-0.699491,-0.336144,0.109475,-0.279747,0.274344,-0.386181,0.453643
106,0.212000,1.633862,2772.516,2660.463,-31.830868,8.346783,0.486275,1.634735,2.740015,-3.070568,-3.558968,1.045770,0.596050,-0.860793,0.737491,0.315758,-1.346479,-0.496254,-0.124090,-0.078627,-0.314684,0.693246,-0.237135,0.277398
107,0.214000,1.674012,2795.450,2632.570,-31.538000,8.423611,0.218332,1.163626,2.787720,-3.001566,-4.069094,0.804626,0.901124,-0.840253,0.536096,0.280793,-1.431184,-0.264519,0.162107,-0.101183,-0.318930,1.011748,-0.050183,0.176430
108,0.216000,1.728829,2804.554,2586.394,-31.209690,8.527590,-0.062428,0.709115,2.808563,-2.884831,-4.465277,0.509849,1.046299,-0.734441,0.474495,0.264360,-1.521904,-0.053115,0.451231,0.037147,-0.237636,1.224514,0.114723,0.151005
109,0.218000,1.786177,2803.256,2536.241,-30.896326,8.661718,-0.275432,0.387200,2.847309,-2.751108,-4.711365,0.275714,1.097676,-0.581759,0.529254,0.262960,-1.591744,0.125512,0.669243,0.246622,-0.088455,1.355487,0.225265,0.159588
110,0.220000,1.834552,2798.442,2493.429,-30.619629,8.833565,-0.389584,0.254195,2.933031,-2.615848,-4.802691,0.169448,1.104995,-0.430275,0.649722,0.246517,-1.643961,0.233555,0.758722,0.437947,0.055002,1.403373,0.260957,0.156371
111,0.222000,1.865808,2796.805,2463.862,-30.408087,9.015697,-0.440816,0.281491,3.044360,-2.508842,-4.773556,0.203714,1.082633,-0.339362,0.783217,0.198116,-1.686920,0.231494,0.703445,0.564238,0.132625,1.378199,0.235677,0.131783
112,0.224000,1.876928,2802.278,2447.913,-30.300770,9.157883,-0.489883,0.396517,3.127626,-2.472013,-4.674461,0.360947,1.034445,-0.350329,0.898647,0.137697,-1.699612,0.122872,0.542201,0.626422,0.137788,1.320614,0.199010,0.118085
113,0.226000,1.870617,2814.411,2441.509,-30.323189,9.229181,-0.559131,0.546450,3.139831,-2.528725,-4.540421,0.609506,0.968487,-0.469246,0.980293,0.095118,-1.657333,-0.071457,0.321930,0.628891,0.086835,1.259500,0.179643,0.130569
114,0.228000,1.855362,2826.848,2436.845,-30.469383,9.239069,-0.614589,0.721442,3.064386,-2.679576,-4.398654,0.905363,0.897809,-0.671397,1.020908,0.099595,-1.544356,-0.327153,0.078805,0.565152,-0.009249,1.190521,0.161721,0.136146
115,0.230000,1.844830,2826.567,2423.603,-30.697994,9.226999,-0.601535,0.935043,2.909247,-2.912664,-4.283773,1.198081,0.835135,-0.922500,1.011178,0.179030,-1.341731,-0.596595,-0.147168,0.437998,-0.138488,1.101293,0.120652,0.084645
116,0.232000,1.853483,2799.741,2392.524,-30.932396,9.249849,-0.486997,1.189756,2.711274,-3.202817,-4.245296,1.431754,0.801810,-1.170532,0.948527,0.351126,-1.020202,-0.792601,-0.305039,0.256691,-0.300056,0.983633,0.055417,-0.050161
117,0.234000,1.890159,2740.122,2339.504,-31.076731,9.363828,-0.291752,1.452959,2.547422,-3.489126,-4.327172,1.551559,0.842604,-1.317598,0.859960,0.607961,-0.554894,-0.799035,-0.328009,0.036613,-0.504140,0.849708,0.015057,-0.228429
118,0.236000,1.953035,2654.698,2268.336,-31.081087,9.572048,-0.095749,1.658648,2.511614,-3.664258,-4.513556,1.528644,0.992576,-1.281657,0.766898,0.885256,0.004485,-0.567596,-0.168445,-0.177161,-0.733350,0.735224,0.064049,-0.371502
119,0.238000,2.030221,2559.731,2189.538,-30.960854,9.836712,0.022591,1.720511,2.617425,-3.652868,-4.743475,1.342578,1.198374,-1.079519,0.688197,1.115548,0.512541,-0.211877,0.139454,-0.316948,-0.952818,0.622380,0.176263,-0.438648
120,0.240000,2.105439,2470.747,2115.312,-30.753536,10.143009,0.062569,1.599655,2.803337,-3.444778,-4.946643,1.001824,1.367950,-0.790010,0.660081,1.290869,0.837253,0.094504,0.511783,-0.313421,-1.106266,0.479063,0.280929,-0.420269
121,0.242000,2.164169,2396.676,2054.935,-30.528028,10.481007,0.109781,1.365196,2.991305,-3.117290,-5.096696,0.575656,1.471697,-0.513213,0.646018,1.395079,0.947828,0.270663,0.849771,-0.187177,-1.166652,0.339351,0.371278,-0.330097
122,0.244000,2.196672,2340.957,2013.768,-30.355192,10.820804,0.233122,1.119388,3.130464,-2.762333,-5.190784,0.151409,1.521695,-0.320667,0.587429,1.396362,0.872919,0.317898,1.078434,-0.020504,-1.163144,0.240387,0.456188,-0.202346
123,0.246000,2.198204,2304.579,1994.527,-30.271416,11.116795,0.422488,0.919824,3.199728,-2.435820,-5.216213,-0.203169,1.520859,-0.229557,0.483999,1.289866,0.645257,0.257085,1.167315,0.120820,-1.137816,0.183935,0.514711,-0.075186
124,0.248000,2.168564,2287.299,1998.498,-30.279625,11.323609,0.627445,0.788023,3.189597,-2.180221,-5.157780,-0.439945,1.452454,-0.237933,0.361911,1.092061,0.292262,0.117143,1.128902,0.205658,-1.108615,0.177223,0.542957,0.037280
125,0.250000,2.112027,2287.696,2025.752,-30.371801,11.399617,0.799202,0.725416,3.095678,-2.026059,-5.009970,-0.524237,1.300357,-0.343147,0.241490,0.835630,-0.151122,-0.068197,1.005459,0.224694,-1.082078,0.229220,0.562571,0.137041
126,0.252000,2.037313,2302.231,2073.650,-30.544500,11.321636,0.917967,0.716029,2.917604,-1.976841,-4.782942,-0.443549,1.063224,-0.542347,0.124964,0.562596,-0.640050,-0.279187,0.835848,0.172960,-1.073553,0.326932,0.604100,0.232510
127,0.254000,1.956674,2324.748,2135.636,-30.792088,11.103440,0.995043,0.725285,2.656602,-2.013454,-4.494513,-0.215321,0.752364,-0.826043,0.007358,0.323244,-1.120993,-0.510663,0.635387,0.051701,-1.091681,0.444871,0.690241,0.324471
128,0.256000,1.883477,2347.746,2201.724,-31.088181,10.803915,1.065508,0.725707,2.325665,-2.115955,-4.169292,0.115247,0.389647,-1.169910,-0.109032,0.169725,-1.528987,-0.743029,0.414193,-0.121008,-1.121288,0.563582,0.819386,0.394880
129,0.258000,1.828995,2365.777,2260.379,-31.364693,10.525470,1.172110,0.731615,1.986329,-2.263767,-3.859075,0.483219,0.032000,-1.521049,-0.227957,0.134827,-1.779655,-0.918240,0.199414,-0.304387,-1.120875,0.668370,0.945941,0.403622
130,0.260000,1.798640,2378.891,2302.438,-31.524118,10.361246,1.296963,0.769768,1.772297,-2.396612,-3.639172,0.815114,-0.206548,-1.780087,-0.375096,0.187930,-1.805905,-0.964329,0.014629,-0.463223,-1.037879,0.760095,1.011288,0.324583
131,0.262000,1.790543,2392.927,2324.780,-31.497341,10.330966,1.323087,0.798394,1.806175,-2.411982,-3.559321,1.018887,-0.240369,-1.831634,-0.554328,0.234901,-1.637886,-0.849682,-0.118161,-0.586385,-0.862569,0.845584,1.010339,0.194049
132,0.264000,1.797776,2415.386,2329.934,-31.298641,10.399759,1.158396,0.719453,2.069477,-2.244885,-3.594930,1.009420,-0.118164,-1.634235,-0.693031,0.220405,-1.402476,-0.626690,-0.156188,-0.642145,-0.649173,0.876130,0.970051,0.103661
133,0.266000,1.811710,2450.483,2323.065,-31.028519,10.519147,0.850880,0.489563,2.413693,-1.937215,-3.670956,0.796106,0.058270,-1.266727,-0.734644,0.172823,-1.194887,-0.400232,-0.113239,-0.617666,-0.454623,0.790787,0.879562,0.101194
134,0.268000,1.825583,2495.920,2308.822,-30.798569,10.651047,0.529384,0.155352,2.692980,-1.585076,-3.736598,0.460693,0.242091,-0.843991,-0.712458,0.125508,-1.019531,-0.221530,-0.051003,-0.560016,-0.307790,0.612092,0.734553,0.162090
135,0.270000,1.835850,2545.002,2291.357,-30.657951,10.773041,0.285012,-0.206702,2.849728,-1.242962,-3.772699,0.086846,0.415558,-0.442613,-0.677972,0.075019,-0.880857,-0.103326,-0.009560,-0.511323,-0.225666,0.394620,0.550997,0.253738
136,0.272000,1.841583,2591.691,2275.726,-30.586555,10.860414,0.132475,-0.513113,2.900608,-0.950293,-3.780533,-0.235541,0.550712,-0.118438,-0.646437,0.002905,-0.823439,-0.047688,0.013847,-0.493083,-0.232179,0.176793,0.341340,0.331391
137,0.274000,1.843472,2633.215,2267.911,-30.519445,10.872284,0.011572,-0.685922,2.894604,-0.778163,-3.767992,-0.397891,0.614850,0.078281,-0.585380,-0.086131,-0.909529,-0.045234,0.063004,-0.515025,-0.354147,-0.019599,0.115231,0.330615
138,0.276000,1.842815,2670.591,2274.158,-30.401146,10.769182,-0.146949,-0.685395,2.867393,-0.794465,-3.738492,-0.336957,0.592612,0.123208,-0.467640,-0.169398,-1.158414,-0.083835,0.173746,-0.559064,-0.588306,-0.204161,-0.106369,0.221864
139,0.278000,1.840217,2708.360,2299.494,-30.234621,10.539608,-0.346681,-0.540094,2.805887,-0.998123,-3.683897,-0.098740,0.491507,0.043207,-0.313730,-0.237515,-1.506923,-0.152969,0.322833,-0.588711,-0.889229,-0.413197,-0.298141,0.036573
140,0.280000,1.835688,2751.848,2344.995,-30.052774,10.207063,-0.544227,-0.314805,2.673414,-1.335647,-3.585986,0.211722,0.315836,-0.120239,-0.150103,-0.282406,-1.857213,-0.232806,0.459908,-0.592508,-1.197058,-0.648860,-0.441996,-0.176118
141,0.282000,1.828572,2804.704,2406.949,-29.876997,9.823566,-0.692151,-0.062734,2.455780,-1.735036,-3.425760,0.505268,0.067113,-0.346152,0.016184,-0.271535,-2.126910,-0.297103,0.562109,-0.579744,-1.461168,-0.859453,-0.517807,-0.375742
142,0.284000,1.817781,2867.845,2478.126,-29.714140,9.451267,-0.751273,0.201996,2.188359,-2.103525,-3.180345,0.747301,-0.216277,-0.602481,0.193692,-0.158459,-2.253529,-0.314080,0.645341,-0.553941,-1.642874,-0.971570,-0.506229,-0.532319
143,0.286000,1.802612,2938.894,2549.554,-29.569185,9.127458,-0.724003,0.491780,1.956572,-2.348832,-2.855422,0.944445,-0.439198,-0.816241,0.386380,0.067066,-2.193512,-0.248425,0.724546,-0.521614,-1.719306,-0.930829,-0.406362,-0.625347
144,0.288000,1.783867,3011.171,2611.816,-29.433399,8.853521,-0.700043,0.786129,1.854216,-2.428623,-2.547775,1.064656,-0.508999,-0.921237,0.548772,0.342326,-1.932903,-0.086789,0.762996,-0.512007,-1.676045,-0.721428,-0.260798,-0.661727
145,0.290000,1.764274,3073.281,2656.750,-29.280195,8.640652,-0.771411,1.039515,1.939742,-2.331894,-2.364785,1.037348,-0.416815,-0.899739,0.638570,0.592394,-1.504814,0.147285,0.727239,-0.523711,-1.502514,-0.368366,-0.113422,-0.639553
146,0.292000,1.746673,3113.113,2679.858,-29.140404,8.494165,-0.935893,1.199759,2.159488,-2.072450,-2.311223,0.803916,-0.284822,-0.785092,0.697553,0.783041,-1.035412,0.374518,0.650867,-0.517339,-1.260551,0.033300,0.034735,-0.532870
147,0.294000,1.733152,3121.390,2680.891,-29.083359,8.407634,-1.116639,1.254517,2.424593,-1.688975,-2.328313,0.384656,-0.207261,-0.594430,0.794736,0.921846,-0.630725,0.525483,0.571113,-0.484821,-1.033907,0.389862,0.199596,-0.333006
148,0.296000,1.725543,3093.753,2662.400,-29.150320,8.386441,-1.214465,1.238262,2.669693,-1.261029,-2.388497,-0.140446,-0.184382,-0.329053,0.935037,1.011205,-0.328263,0.553897,0.462560,-0.471563,-0.852279,0.675563,0.388306,-0.072866
149,0.298000,1.726225,3034.190,2628.175,-29.316645,8.456568,-1.160151,1.194589,2.852792,-0.886338,-2.498455,-0.673422,-0.178763,0.009178,1.089706,1.033291,-0.152573,0.420642,0.292134,-0.514888,-0.697816,0.902279,0.591402,0.190637
150,0.300000,1.737830,2956.095,2583.613,-29.512630,8.619046,-0.968674,1.173512,2.982804,-0.647627,-2.659863,-1.101654,-0.171413,0.374913,1.237612,0.978944,-0.122014,0.134626,0.102528,-0.604440,-0.559946,1.058706,0.756296,0.383225
151,0.302000,1.761877,2877.856,2536.382,-29.640568,8.833697,-0.751345,1.225553,3.096292,-0.638916,-2.860897,-1.283991,-0.166657,0.661689,1.382109,0.870995,-0.245797,-0.234836,0.014646,-0.701486,-0.468415,1.122875,0.827208,0.452384
152,0.304000,1.798088,2815.190,2494.685,-29.613785,9.068355,-0.617058,1.358096,3.192596,-0.928470,-3.075773,-1.110216,-0.158359,0.768621,1.517844,0.737632,-0.500451,-0.594358,0.143311,-0.748906,-0.458853,1.075706,0.789527,0.413188
153,0.306000,1.843757,2776.094,2464.326,-29.463436,9.303752,-0.545217,1.531245,3.228164,-1.452657,-3.264833,-0.626684,-0.133777,0.701805,1.631751,0.604519,-0.794175,-0.879675,0.466404,-0.706357,-0.508803,0.931744,0.679964,0.335884
154,0.308000,1.893342,2760.874,2446.994,-29.301310,9.513542,-0.445480,1.711735,3.178272,-2.060543,-3.381768,0.017948,-0.109894,0.526082,1.748510,0.532419,-1.018851,-1.069341,0.848156,-0.596499,-0.565740,0.764323,0.565759,0.275918
155,0.310000,1.939894,2765.077,2440.635,-29.206709,9.678873,-0.284922,1.864925,3.042618,-2.626060,-3.388354,0.709819,-0.104290,0.283872,1.897887,0.587108,-1.115337,-1.169939,1.162069,-0.465683,-0.591009,0.651917,0.494505,0.230140
156,0.312000,1.977562,2782.925,2440.534,-29.210701,9.790008,-0.106785,1.955328,2.843523,-3.089153,-3.310750,1.357932,-0.099689,0.020754,2.075082,0.766134,-1.076074,-1.181558,1.350790,-0.364302,-0.576459,0.643118,0.480303,0.156905
157,0.314000,2.002873,2808.186,2440.918,-29.298862,9.839741,-0.004902,1.957644,2.655065,-3.412629,-3.244867,1.852062,-0.038811,-0.172576,2.240088,0.975564,-0.928009,-1.068043,1.441232,-0.340673,-0.554545,0.756941,0.532111,0.027845
158,0.316000,2.014661,2834.411,2436.787,-29.408020,9.827557,-0.091575,1.828999,2.578058,-3.533577,-3.280412,2.065102,0.107413,-0.196884,2.366403,1.109074,-0.727203,-0.804031,1.512926,-0.394335,-0.565069,0.975857,0.654944,-0.140621
159,0.318000,2.013933,2854.280,2424.662,-29.492069,9.760608,-0.401797,1.526281,2.644805,-3.403805,-3.416598,1.930954,0.285446,-0.030060,2.482293,1.154894,-0.543512,-0.448765,1.641564,-0.429542,-0.604236,1.216331,0.807220,-0.283283
160,0.320000,2.003125,2860.341,2403.262,-29.591961,9.642488,-0.831801,1.064458,2.781641,-3.061039,-3.579398,1.509344,0.423217,0.259681,2.618648,1.178679,-0.406364,-0.091671,1.848576,-0.356571,-0.639423,1.400861,0.930961,-0.368949
161,0.322000,1.984785,2847.334,2374.268,-29.787361,9.490667,-1.205266,0.525687,2.891643,-2.599774,-3.701951,0.938071,0.510616,0.583735,2.750655,1.222343,-0.296178,0.230906,2.097713,-0.193894,-0.661482,1.509528,0.996079,-0.447361
162,0.324000,1.961934,2814.184,2342.085,-30.086258,9.370901,-1.380242,0.011846,2.945556,-2.077524,-3.745768,0.339358,0.573914,0.886230,2.830651,1.264510,-0.214671,0.498256,2.320097,-0.024082,-0.697345,1.527750,0.982670,-0.578218
163,0.326000,1.938040,2766.762,2313.318,-30.401421,9.379076,-1.285061,-0.375201,2.975938,-1.527663,-3.694852,-0.197205,0.622557,1.116655,2.810776,1.242991,-0.208690,0.663441,2.428096,0.070218,-0.775218,1.449112,0.896001,-0.765007
164,0.328000,1.916228,2716.846,2295.819,-30.613270,9.543605,-0.977427,-0.562644,3.025531,-1.030046,-3.561671,-0.577482,0.644848,1.214700,2.680524,1.130355,-0.323444,0.687597,2.369796,0.056455,-0.894902,1.298244,0.783504,-0.945865
165,0.330000,1.898902,2677.355,2296.334,-30.646624,9.763199,-0.657140,-0.536472,3.108114,-0.731592,-3.393481,-0.686405,0.638300,1.134335,2.497015,0.986230,-0.553957,0.593017,2.186991,-0.030397,-1.037505,1.127652,0.703612,-1.058289
166,0.332000,1.887242,2657.464,2317.266,-30.488174,9.945568,-0.448416,-0.304327,3.221634,-0.716130,-3.239911,-0.478699,0.596539,0.844613,2.282830,0.849430,-0.889125,0.406999,1.939431,-0.148513,-1.192826,0.995454,0.701782,-1.056880
167,0.334000,1.882266,2658.097,2353.529,-30.211441,10.075785,-0.307980,0.081059,3.327907,-0.926052,-3.120298,-0.034527,0.523613,0.369922,1.993363,0.710609,-1.280082,0.138763,1.630083,-0.268675,-1.334873,0.923122,0.781438,-0.912120
168,0.336000,1.886106,2671.399,2393.188,-29.947956,10.138626,-0.178747,0.520267,3.366776,-1.247346,-3.019160,0.540978,0.458935,-0.194244,1.625874,0.606768,-1.611892,-0.173356,1.251042,-0.373546,-1.417072,0.904312,0.892442,-0.669645
169,0.338000,1.901517,2685.607,2422.632,-29.764427,10.144632,-0.045461,0.942234,3.333362,-1.573331,-2.920924,1.165380,0.431675,-0.769325,1.192364,0.579913,-1.785540,-0.482920,0.794449,-0.477153,-1.380144,0.966621,0.981372,-0.428207
170,0.340000,1.930226,2690.466,2431.768,-29.645248,10.137516,0.080713,1.319128,3.292529,-1.807148,-2.832708,1.766756,0.463227,-1.294605,0.696314,0.630778,-1.752213,-0.736011,0.274741,-0.608456,-1.182391,1.160762,1.023112,-0.278350
171,0.342000,1.970857,2680.724,2416.739,-29.538616,10.162264,0.155847,1.609702,3.315512,-1.872195,-2.794260,2.232550,0.553162,-1.681900,0.173871,0.697655,-1.558145,-0.874880,-0.222723,-0.780106,-0.866200,1.495756,1.053192,-0.236827
172,0.344000,2.018066,2658.198,2380.655,-29.352648,10.264771,0.075130,1.713778,3.472377,-1.666507,-2.845690,2.384757,0.652156,-1.800605,-0.258841,0.687145,-1.358147,-0.877236,-0.543042,-0.947331,-0.558201,1.872626,1.125552,-0.223876
173,0.346000,2.063554,2630.260,2331.881,-29.045071,10.468103,-0.209158,1.553441,3.764194,-1.139046,-2.958538,2.127940,0.684313,-1.592986,-0.458717,0.593655,-1.296745,-0.817567,-0.593386,-0.997640,-0.338846,2.112552,1.206261,-0.130019
174,0.348000,2.098366,2606.023,2280.625,-28.754160,10.718266,-0.537085,1.223216,4.062130,-0.466049,-3.075849,1.622902,0.678326,-1.179226,-0.463988,0.493274,-1.307882,-0.756025,-0.482521,-0.929153,-0.176962,2.176525,1.233852,0.017993
175,0.350000,2.115198,2593.480,2236.153,-28.626579,10.931423,-0.767620,0.847975,4.271148,0.174878,-3.165186,1.060278,0.710394,-0.683838,-0.398191,0.400654,-1.286635,-0.686855,-0.341854,-0.806841,-0.025179,2.133474,1.211669,0.139089
176,0.352000,2.109725,2598.795,2205.533,-28.702660,11.049165,-0.888208,0.479579,4.376396,0.723983,-3.213895,0.523470,0.800780,-0.158646,-0.318306,0.289673,-1.215107,-0.596800,-0.219438,-0.651124,0.139518,2.025427,1.153256,0.200844
177,0.354000,2.081587,2625.862,2193.388,-28.950062,11.037851,-0.944730,0.146916,4.392463,1.143105,-3.229835,0.055684,0.923916,0.367536,-0.218232,0.155077,-1.112092,-0.466861,-0.116405,-0.481276,0.310793,1.875952,1.056487,0.198597
178,0.356000,2.034596,2675.522,2201.619,-29.290562,10.886246,-1.000936,-0.118247,4.344033,1.369919,-3.227205,-0.287771,1.027288,0.845132,-0.060683,0.022590,-1.014492,-0.277043,-0.002052,-0.342790,0.452883,1.719953,0.918467,0.129298
179,0.358000,1.976930,2743.621,2228.333,-29.623482,10.620032,-1.109646,-0.298278,4.260535,1.346672,-3.221310,-0.444947,1.065474,1.193633,0.170061,-0.057357,-0.950123,-0.034667,0.159799,-0.286068,0.503171,1.583346,0.764624,0.013612
180,0.360000,1.919874,2820.298,2267.660,-29.858147,10.307680,-1.282536,-0.402968,4.177170,1.069088,-3.250864,-0.393403,1.037986,1.323508,0.414557,-0.025990,-0.903231,0.185564,0.358496,-0.308828,0.407470,1.431841,0.647148,-0.063222
181,0.362000,1.875517,2891.293,2310.409,-29.953421,10.033855,-1.471039,-0.450314,4.116875,0.592954,-3.361667,-0.182290,0.962247,1.193462,0.586561,0.131961,-0.847604,0.289777,0.539166,-0.373441,0.174451,1.226661,0.596154,-0.018659
182,0.364000,1.854783,2940.988,2345.519,-29.935205,9.871861,-1.572262,-0.454999,4.063559,0.027395,-3.543761,0.086350,0.833919,0.864185,0.670204,0.363023,-0.774025,0.270924,0.655299,-0.479249,-0.118412,1.020007,0.590292,0.121397
183,0.366000,1.863905,2959.474,2363.082,-29.834999,9.862374,-1.530932,-0.414477,4.032884,-0.497938,-3.755623,0.348342,0.690897,0.449966,0.698366,0.616929,-0.657930,0.178695,0.685755,-0.633258,-0.375465,0.910368,0.614331,0.279127
184,0.368000,1.900870,2949.600,2357.806,-29.673248,9.991443,-1.391889,-0.320681,4.087583,-0.878951,-3.985743,0.578124,0.635416,0.079566,0.689879,0.851967,-0.453095,0.089668,0.632436,-0.835896,-0.531928,0.975571,0.683177,0.384052
185,0.370000,1.956942,2924.726,2330.736,-29.485413,10.190599,-1.258559,-0.187183,4.258693,-1.085725,-4.263627,0.734513,0.750804,-0.146404,0.630735,1.008416,-0.143584,0.072425,0.514712,-1.085099,-0.581986,1.230265,0.829638,0.406989
186,0.372000,2.021074,2901.128,2287.878,-29.318331,10.389891,-1.198792,-0.037267,4.509766,-1.135307,-4.576931,0.781960,1.031259,-0.194034,0.520929,1.055629,0.228960,0.134010,0.376611,-1.321713,-0.551726,1.589130,1.061617,0.381046
187,0.374000,2.084282,2893.113,2236.302,-29.156958,10.576262,-1.269118,0.040802,4.748989,-1.024632,-4.828364,0.705789,1.383400,-0.082669,0.396114,0.992780,0.564022,0.222463,0.299334,-1.401860,-0.461549,1.862032,1.296005,0.370718
188,0.376000,2.143950,2910.599,2179.872,-28.836472,10.833088,-1.608662,-0.194987,4.867530,-0.656452,-4.842344,0.489730,1.641866,0.141354,0.331530,0.839677,0.715941,0.238683,0.383320,-1.106396,-0.275661,1.798955,1.295964,0.399745
189,0.378000,2.202768,2958.058,2118.954,-28.358658,11.147425,-2.186278,-0.752915,4.844125,-0.075488,-4.611648,0.139699,1.737058,0.439432,0.351365,0.651046,0.680586,0.148476,0.567509,-0.466661,0.029470,1.415248,1.025435,0.456130
190,0.380000,2.264955,3032.406,2052.955,-27.905884,11.403425,-2.794914,-1.400522,4.719046,0.508506,-4.285330,-0.274539,1.731056,0.770786,0.389980,0.474356,0.588504,0.026394,0.694655,0.248820,0.405001,0.945316,0.674896,0.538580
191,0.382000,2.332485,3123.306,1983.195,-27.528652,11.559140,-3.339025,-2.028161,4.530342,0.979407,-3.939961,-0.668990,1.644362,1.067358,0.419974,0.344474,0.484714,-0.086272,0.711246,0.874563,0.769377,0.507401,0.328740,0.654928
192,0.384000,2.402756,3216.141,1914.630,-27.178810,11.618698,-3.821398,-2.563718,4.342621,1.277930,-3.605182,-0.936083,1.461536,1.224521,0.460076,0.285843,0.313607,-0.193798,0.660501,1.319193,1.003796,0.145708,0.006899,0.760440
193,0.386000,2.468863,3297.699,1854.995,-26.789761,11.608101,-4.270360,-2.924861,4.225974,1.367664,-3.302672,-0.976079,1.162192,1.131925,0.538123,0.306833,-0.009701,-0.320899,0.616384,1.525324,0.991424,-0.127998,-0.293136,0.758759
